book,chapter,verse,orderby,masoretic,retroverted,lxx
Jer,22,30,8119,כה,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).]
Jer,22,30,8120,אמר,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).]
Jer,22,30,8121,יהוה,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).]
Jer,22,30,8122,כתבו,,γραψον
Jer,22,30,8123,את האיש,,τον ανδρα
Jer,22,30,8124,הזה,,τουτον
Jer,22,30,8125,ערירי,,εκκηρυκτον
Jer,22,30,8126,גבר,,ανθρωπον
Jer,22,30,8127,לא,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).]
Jer,22,30,8128,יצלח,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).]
Jer,22,30,8129,בימיו,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).]
Jer,22,30,8130,כי,,οτι
Jer,22,30,8131,לא,,ου μη
Jer,22,30,8132,יצלח,,αυξηθη
Jer,22,30,8133,מזרעו,,εκ του σπερματος αυτου
Jer,22,30,8134,איש,,ανηρ {z}
Jer,22,30,8135,ישב,,καθημενος
Jer,22,30,8136,על,,επι
Jer,22,30,8137,כסא,,θρονου
Jer,22,30,8138,דוד,,δαυιδ
Jer,22,30,8139,ומשל,,αρχων
Jer,22,30,8140,עוד,,ετι
Jer,22,30,8141,ביהודה,,εν τω ιουδα
Jer,23,1,8142,הוי,,ω
Jer,23,1,8143,רעים,,οι ποιμενες
Jer,23,1,8144,מאבדים,מפצים,οι διασκορπιζοντες
Jer,23,1,8145,ומפצים,ומאבדים,και απολλυοντες
Jer,23,1,8146,את צאן,,τα προβατα
Jer,23,1,8147,מרעיתי,,της νομης μου
Jer,23,1,8148,נאם,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).]
Jer,23,1,8149,יהוה,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).]
Jer,23,2,8150,לכן,,δια τουτο
Jer,23,2,8151,כה,,ταδε
Jer,23,2,8152,אמר,,λεγει
Jer,23,2,8153,יהוה,,κυριος
Jer,23,2,8154,אלהי,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).]
Jer,23,2,8155,ישראל,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).]
Jer,23,2,8156,על,,επι
Jer,23,2,8157,הרעים,,τους ποιμαινοντας
Jer,23,2,8158,הרעים,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).]
Jer,23,2,8159,את עמי,,τον λαον μου
Jer,23,2,8160,אתם,,υμεις
Jer,23,2,8161,הפצתם,,διεσκορπισατε
Jer,23,2,8162,את צאני,,τα προβατα μου
Jer,23,2,8163,ותדחום,,και εξωσατε αυτα
Jer,23,2,8164,ולא,,και ουκ
Jer,23,2,8165,פקדתם,,επεσκεψασθε
Jer,23,2,8166,אתם,,αυτα
Jer,23,2,8167,הנני,,ιδου εγω
Jer,23,2,8168,פקד,,εκδικω
Jer,23,2,8169,עליכם,,εφ' υμας
Jer,23,2,8170,את רע •^[Difference in preposition or particle.],,κατα τα πονηρα
Jer,23,2,8171,מעלליכם,,επιτηδευματα υμων
Jer,23,2,8172,נאם,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).]
Jer,23,2,8173,יהוה,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).]
Jer,23,3,8174,ואני,,και εγω
Jer,23,3,8175,אקבץ,,εισδεξομαι
Jer,23,3,8176,את שארית,,τους καταλοιπους
Jer,23,3,8177,צאני,עמי,του λαου μου
Jer,23,3,8178,מכל,,απο πασης
Jer,23,3,8179,הארצות,,της γης
Jer,23,3,8180,אשר,,ου
Jer,23,3,8181,הדחתי,,εξωσα
Jer,23,3,8182,אתם,,αυτους
Jer,23,3,8183,שם,,εκει
Jer,23,3,8184,והשבתי,,και καταστησω
Jer,23,3,8185,אתהן,,αυτους
Jer,23,3,8186,על,,εις
Jer,23,3,8187,נוהן,,την νομην αυτων
Jer,23,3,8188,ופרו,,και αυξηθησονται
Jer,23,3,8189,ורבו,,και πληθυνθησονται
Jer,23,4,8190,והקמתי,,και αναστησω
Jer,23,4,8191,עליהם •^[Difference in preposition or particle.],,αυτοις
Jer,23,4,8192,רעים,,ποιμενας
Jer,23,4,8193,ורעום,,οι ποιμανουσιν αυτους
Jer,23,4,8194,ולא,,και ου
Jer,23,4,8195,ייראו,,φοβηθησονται
Jer,23,4,8196,עוד,,ετι
Jer,23,4,8197,ולא,,ουδε
Jer,23,4,8198,יחתו,,πτοηθησονται
Jer,23,4,8199,ולא,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).]
Jer,23,4,8200,יפקדו,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).]
Jer,23,4,8201,נאם,,λεγει
Jer,23,4,8202,יהוה,,κυριος
Jer,23,5,8203,הנה,,ιδου
Jer,23,5,8204,ימים,,ημεραι
Jer,23,5,8205,באים,,ερχονται
Jer,23,5,8206,נאם,,λεγει
Jer,23,5,8207,יהוה,,κυριος
Jer,23,5,8208,והקמתי,,και αναστησω
Jer,23,5,8209,לדוד,,τω δαυιδ
Jer,23,5,8210,צמח,,ανατολην
Jer,23,5,8211,צדיק,,δικαιαν
Jer,23,5,8212,ומלך,,και βασιλευσει
Jer,23,5,8213,מלך,,βασιλευς
Jer,23,5,8214,והשכיל,,και συνησει
Jer,23,5,8215,ועשה,,και ποιησει
Jer,23,5,8216,משפט,,κριμα
Jer,23,5,8217,וצדקה,,και δικαιοσυνην
Jer,23,5,8218,בארץ,,επι της γης
Jer,23,6,8219,בימיו,,εν ταις ημεραις αυτου
Jer,23,6,8220,תושע,,σωθησεται
Jer,23,6,8221,יהודה,,ιουδας
Jer,23,6,8222,וישראל,,και ισραηλ
Jer,23,6,8223,ישכן,,κατασκηνωσει
Jer,23,6,8224,לבטח,,πεποιθως
Jer,23,6,8225,וזה,,και τουτο
Jer,23,6,8226,שמו,,το ονομα αυτου
Jer,23,6,8227,אשר,,ο
Jer,23,6,8228,יקראו,,καλεσει αυτον
Jer,23,6,8229,יהוה,,κυριος
Jer,23,6,8230,צדקנו •^[Introducing reconstructed proper noun.] יוצדק,,ιωσεδεκ
Jer,23,7,8231,לכן,,δια τουτο [41]
Jer,23,7,8232,הנה,,ιδου [41]
Jer,23,7,8233,ימים,,ημεραι [41]
Jer,23,7,8234,באים,,ερχονται [41]
Jer,23,7,8235,נאם,,λεγει [41]
Jer,23,7,8236,יהוה,,κυριος [41]
Jer,23,7,8237,ולא,,και ουκ [41]
Jer,23,7,8238,יאמרו,,ερουσιν [41]
Jer,23,7,8239,עוד,,ετι [41]
Jer,23,7,8240,חי,,ζν [41]
Jer,23,7,8241,יהוה,,κυριος [41]
Jer,23,7,8242,אשר,,ος [41]
Jer,23,7,8243,העלה,,ανηγαγεν [41]
Jer,23,7,8244,את בני,את בית,τον οικον [41]
Jer,23,7,8245,ישראל,,ισραηλ [41]
Jer,23,7,8246,מארץ,,εκ γης [41]
Jer,23,7,8247,מצרים,,αιγυπτου [41]
Jer,23,8,8248,כי אם,,αλλα [42]
Jer,23,8,8249,חי,,ζη [42]
Jer,23,8,8250,יהוה,,κυριος [42]
Jer,23,8,8251,אשר,,ος [42]
Jer,23,8,8252,העלה,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] [42]
Jer,23,8,8253,ואשר,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] [42]
Jer,23,8,8254,הביא,,συνηγαγεν [42]
Jer,23,8,8255,את •^[Element 'added' in the Greek (plus in the LXX).],,απαν [42]
Jer,23,8,8256,זרע,,το σπερμα [42]
Jer,23,8,8257,בית,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] [42]
Jer,23,8,8258,ישראל,,ισραηλ [42]
Jer,23,8,8259,מארץ,,απο γης [42]
Jer,23,8,8260,צפונה,,βορρα [42]
Jer,23,8,8261,ומכל,,και απο πασων [42]
Jer,23,8,8262,הארצות,,των χωρων [42]
Jer,23,8,8263,אשר,,ου [42]
Jer,23,8,8264,הדחתים,,εξωσεν αυτους [42]
Jer,23,8,8265,שם,,εκει [42]
Jer,23,8,8266,וישבו •^[Etymological exegesis.] שוב,,και απεκατεστησεν [42]
Jer,23,8,8267,•^[Element 'added' in the Greek (plus in the LXX).],,αυτους [42]
Jer,23,8,8268,על,,εις [42]
Jer,23,8,8269,אדמתם,,την γην αυτων [42]
Jer,23,9,8270,לנבאים,,εν τοις προφηταις
Jer,23,9,8271,נשבר,,συνετριβη
Jer,23,9,8272,לבי,,η καρδια μου
Jer,23,9,8273,בקרבי,,εν εμοι
Jer,23,9,8274,רחפו,,εσαλευθη
Jer,23,9,8275,כל,,παντα
Jer,23,9,8276,עצמותי,,τα οστα μου
Jer,23,9,8277,הייתי,,εγενηθην
Jer,23,9,8278,כאיש,,ως ανηρ
Jer,23,9,8279,שכור,שבור .kb,συντετριμμενος
Jer,23,9,8280,וכגבר,,και ως ανθρωπος
Jer,23,9,8281,עברו,,συνεχομενος
Jer,23,9,8282,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,απο
Jer,23,9,8283,יין,,•^[Preposition added in the LXX in accordance with the rules of the Greek language or translational habits.] απο οινου
Jer,23,9,8284,מפני,,απο προσωπου
Jer,23,9,8285,יהוה,,κυριου
Jer,23,9,8286,ומפני,,και απο προσωπου
Jer,23,9,8287,דברי,"•^[Questionable notation, equivalent, etc.] הדר",ευπρεπειας
Jer,23,9,8288,קדשו,,δοξης αυτου
Jer,23,10,8289,כי,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).]
Jer,23,10,8290,מנאפים,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).]
Jer,23,10,8291,מלאה,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).]
Jer,23,10,8292,הארץ,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).]
Jer,23,10,8293,כי,,οτι
Jer,23,10,8294,מפני,,απο προσωπου
Jer,23,10,8295,אלה •^[Difference in vocalization (reading).],,τουτων
Jer,23,10,8296,אבלה,,επενθησεν
Jer,23,10,8297,הארץ,,η γη
Jer,23,10,8298,יבשו,,εξηρανθησαν
Jer,23,10,8299,נאות,,αι νομαι
Jer,23,10,8300,מדבר,,της ερημου
Jer,23,10,8301,ותהי,,και εγενετο
Jer,23,10,8302,מרוצתם,,ο δρομος αυτων
Jer,23,10,8303,רעה,,πονηρος
Jer,23,10,8304,וגבורתם,,και η ισχυς αυτων
Jer,23,10,8305,לא,,ουχ
Jer,23,10,8306,כן,,ουτως
Jer,23,11,8307,כי,,οτι
Jer,23,11,8308,גם,,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.] και"
Jer,23,11,8309,נביא,כהן,ιερευς
Jer,23,11,8310,גם,,και
Jer,23,11,8311,כהן,נביא,προφητης
Jer,23,11,8312,חנפו,,εμολυνθησαν
Jer,23,11,8313,גם,,και
Jer,23,11,8314,בביתי,,εν τω οικω μου
Jer,23,11,8315,מצאתי,,ειδον
Jer,23,11,8316,רעתם,,πονηριας αυτων
Jer,23,11,8317,נאם,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).]
Jer,23,11,8318,יהוה,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).]
Jer,23,12,8319,לכן,,δια τουτο
Jer,23,12,8320,יהיה,,γενεσθω
Jer,23,12,8321,דרכם,,η οδος αυτων
Jer,23,12,8322,להם,,αυτοις
Jer,23,12,8323,כחלקלקות,,εις ολισθημα
Jer,23,12,8324,באפלה,,εν γνοφω
Jer,23,12,8325,ידחו,,και υποσκελισθησονται
Jer,23,12,8326,ונפלו,,και πεσουνται
Jer,23,12,8327,בה,,εν αυτη
Jer,23,12,8328,כי,,διοτι
Jer,23,12,8329,אביא,,επαξω
Jer,23,12,8330,עליהם,,επ' αυτους
Jer,23,12,8331,רעה,,κακα
Jer,23,12,8332,שנת,,εν ενιαυτω
Jer,23,12,8333,פקדתם,,επισκεψεως αυτων
Jer,23,12,8334,נאם,,φησιν
Jer,23,12,8335,יהוה,,κυριος
Jer,23,13,8336,ובנביאי,,και εν τοις προφηταις
Jer,23,13,8337,שמרון,,σαμαρειας
Jer,23,13,8338,ראיתי,,ειδον
Jer,23,13,8339,תפלה,,ανομηματα
Jer,23,13,8340,הנבאו,,επροφητευσαν
Jer,23,13,8341,בבעל,,δια της βααλ
Jer,23,13,8342,ויתעו,,και επλανησαν
Jer,23,13,8343,את עמי,,τον λαον μου
Jer,23,13,8344,את ישראל,,ισραηλ
Jer,23,14,8345,ובנבאי,,και εν τοις προφηταις
Jer,23,14,8346,ירושלם,,ιερουσαλημ
Jer,23,14,8347,ראיתי,,εωρακα
Jer,23,14,8348,שערורה,,φρικτα
Jer,23,14,8349,נאוף,,μοιχωμενους
Jer,23,14,8350,והלך,,και πορευομενους
Jer,23,14,8351,בשקר,,εν ψευδεσι
Jer,23,14,8352,וחזקו,,και αντιλαμβανομενους
Jer,23,14,8353,ידי,,χειρων
Jer,23,14,8354,מרעים,,πονηρων
Jer,23,14,8355,לבלתי,,του μη
Jer,23,14,8356,שבו,,αποστραφηναι
Jer,23,14,8357,איש,,εκαστον
Jer,23,14,8358,מרעתו,מדרכו הרעה,απο της οδου αυτου της πονηρας
Jer,23,14,8359,היו,,εγενηθησαν
Jer,23,14,8360,לי,,μοι
Jer,23,14,8361,כלם,,παντες
Jer,23,14,8362,כסדם,,ως σοδομα
Jer,23,14,8363,וישביה,,και οι κατοικουντες αυτην
Jer,23,14,8364,כעמרה,,ωσπερ γομορρα
Jer,23,15,8365,לכן,,δια τουτο
Jer,23,15,8366,כה,,ταδε
Jer,23,15,8367,אמר,,λεγει
Jer,23,15,8368,יהוה,,κυριος
Jer,23,15,8369,צבאות,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).]
Jer,23,15,8370,על,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).]
Jer,23,15,8371,הנבאים,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).]
Jer,23,15,8372,הנני,,ιδου εγω
Jer,23,15,8373,מאכיל,,ψωμιω
Jer,23,15,8374,אותם,,αυτους
Jer,23,15,8375,לענה,,οδυνην
Jer,23,15,8376,והשקתים,,και ποτιω αυτους
Jer,23,15,8377,מי,,υδωρ
Jer,23,15,8378,ראש,,πικρον
Jer,23,15,8379,כי,,οτι
Jer,23,15,8380,מאת,,απο
Jer,23,15,8381,נביאי,,των προφητων
Jer,23,15,8382,ירושלם,,ιερουσαλημ
Jer,23,15,8383,יצאה,,εξηλθεν
Jer,23,15,8384,חנפה,"•^[Questionable notation, equivalent, etc.] טנפה",μολυσμος
Jer,23,15,8385,לכל,,παση
Jer,23,15,8386,הארץ,,τη γη
Jer,23,16,8387,כה,,ουτως
Jer,23,16,8388,אמר,,λεγει
Jer,23,16,8389,יהוה,,κυριος
Jer,23,16,8390,צבאות,,παντοκρατωρ
Jer,23,16,8391,אל,,μη
Jer,23,16,8392,תשמעו,,ακουετε
Jer,23,16,8393,על דברי,,τους λογους
Jer,23,16,8394,הנבאים,,των προφητων
Jer,23,16,8395,הנבאים,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).]
Jer,23,16,8396,לכם,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).]
Jer,23,16,8397,•^[Element 'added' in the Greek (plus in the LXX).],,οτι
Jer,23,16,8398,מהבלים המה,,ματαιουσιν
Jer,23,16,8399,אתכם,,εαυτοις
Jer,23,16,8400,חזון,,ορασιν
Jer,23,16,8401,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,απο
Jer,23,16,8402,לבם,,•^[Preposition added in the LXX in accordance with the rules of the Greek language or translational habits.] απο καρδιας αυτων
Jer,23,16,8403,ידברו,,λαλουσιν
Jer,23,16,8404,לא,,και ουκ
Jer,23,16,8405,מפי,,απο στοματος
Jer,23,16,8406,יהוה,,κυριου
Jer,23,17,8407,אמרים,,λεγουσιν
Jer,23,17,8408,אמור,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).]
Jer,23,17,8409,למנאצי,למנאצי •^[Difference in vocalization (reading).],τοις απωθουμενοις
Jer,23,17,8410,דבר •^[Difference in vocalization (reading).],,τον λογον
Jer,23,17,8411,יהוה,,κυριου
Jer,23,17,8412,שלום,,ειρηνη
Jer,23,17,8413,יהיה,,εσται
Jer,23,17,8414,לכם,,υμιν
Jer,23,17,8415,וכל,ולכל,"και πασιν •^[Reference to doublet (occurring between the two elements of the doublet.] •^[Equivalent reflected elsewhere in the text, disregarded by indexing program.] παντι"
Jer,23,17,8416,הלך,,"τοις πορευομενοις •^[Reference to doublet (occurring between the two elements of the doublet.] {...τω •^[Long line continuing in next one, placed both at the end of the line running over and at the beginning of the following line in the opposite column.]"
Jer,23,17,8417,"•^[Long line continuing in next one, placed both at the end of the line running over and at the beginning of the following line in the opposite column.]",,πορευομενω}
Jer,23,17,8418,בשררות •^[Difference in vocalization (reading).],,"τοις θελημασιν •^[Reference to doublet (occurring between the two elements of the doublet.] •^[Equivalent reflected elsewhere in the text, disregarded by indexing program.] πλανη"
Jer,23,17,8419,לבו,,αυτων •^[Reference to doublet (occurring between the two elements of the doublet.] {...καρδιας αυτου}
Jer,23,17,8420,•^[Element 'added' in the Greek (plus in the LXX).],,παντι
Jer,23,17,8421,•^[Element 'added' in the Greek (plus in the LXX).],,τω πορευομενω
Jer,23,17,8422,•^[Element 'added' in the Greek (plus in the LXX).],,πλανη
Jer,23,17,8423,•^[Element 'added' in the Greek (plus in the LXX).],,καρδιας αυτου
Jer,23,17,8424,אמרו,,ειπαν
Jer,23,17,8425,לא,,ουχ
Jer,23,17,8426,תבוא,,ηξει
Jer,23,17,8427,עליכם,,επι σε
Jer,23,17,8428,רעה,,κακα
Jer,23,18,8429,כי,,οτι
Jer,23,18,8430,מי,,τις
Jer,23,18,8431,עמד,,εστη
Jer,23,18,8432,בסוד •^[Etymological exegesis.] יסוד,,εν υποστηματι
Jer,23,18,8433,יהוה,,κυριου
Jer,23,18,8434,וירא •^[Difference in vocalization (reading).],,και ειδεν
Jer,23,18,8435,וישמע,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).]
Jer,23,18,8436,את דברו,,τον λογον αυτου
Jer,23,18,8437,מי,,τις
Jer,23,18,8438,הקשיב,,ενωτισατο
Jer,23,18,8439,*דברי **דברו,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).]
Jer,23,18,8440,וישמע,,και ηκουσεν
Jer,23,19,8441,הנה,,ιδου
Jer,23,19,8442,סערת,,σεισμος
Jer,23,19,8443,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,παρα
Jer,23,19,8444,יהוה,,•^[Preposition added in the LXX in accordance with the rules of the Greek language or translational habits.] παρα κυριου
Jer,23,19,8445,חמה,,και οργη
Jer,23,19,8446,יצאה,,εκπορευεται
Jer,23,19,8447,וסער,,εις συσσεισμον
Jer,23,19,8448,מתחולל,,συστρεφομενη
Jer,23,19,8449,על,,επι
Jer,23,19,8450,ראש,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).]
Jer,23,19,8451,רשעים,,τους ασεβεις
Jer,23,19,8452,יחול,,ηξει
Jer,23,20,8453,לא,,και ουκετι
Jer,23,20,8454,ישוב,,αποστρεψει
Jer,23,20,8455,אף,,ο θυμος
Jer,23,20,8456,יהוה,,κυριου
Jer,23,20,8457,עד,,εως αν
Jer,23,20,8458,עשתו,,ποιηση αυτο
Jer,23,20,8459,ועד,,και εως αν
Jer,23,20,8460,הקימו,,αναστηση αυτο
Jer,23,20,8461,מזמות,מזמת •^[Difference in vocalization (reading).],απο εγχειρηματος
Jer,23,20,8462,לבו,,καρδιας αυτου
Jer,23,20,8463,באחרית,,επ' εσχατου
